연,월,도,시군구,월별 수요량
2023,02,경북,구미시,107200
2023,02,경북,군위군,54105
2023,02,경북,김천시,47442
2023,02,경북,문경시,52891
2023,02,경북,봉화군,13606
2023,02,경북,상주시,24311
2023,02,경북,성주군,41690
2023,02,경북,안동시,41371
2023,02,경북,영덕군,18012
2023,02,경북,영양군,6278
2023,02,경북,영주시,16260
2023,02,경북,영천시,50606
2023,02,경북,예천군,15395
2023,02,경북,울릉군,0
2023,02,경북,울진군,18081
2023,02,경북,의성군,34940
2023,02,경북,청도군,29510
2023,02,경북,청송군,21938
2023,02,경북,칠곡군,83793
2023,02,경북,포항시,78541
2023,02,광주,광산구,48250
2023,02,광주,남구,156872
2023,02,광주,동구,13501
2023,02,광주,북구,27634
2023,02,광주,서구,30691
2023,02,대구,남구,15717
2023,02,대구,달서구,68332
2023,02,대구,달성군,86221
2023,02,대구,동구,19824
2023,02,대구,북구,95438
2023,02,대구,서구,2619
2023,02,대구,수성구,357505
2023,02,대구,중구,4139
2023,02,대전,대덕구,41055
2023,02,대전,동구,19436
2023,02,대전,서구,94642
2023,02,대전,유성구,65510
2023,02,대전,중구,29666
2023,02,부산,강서구,10311
2023,02,부산,금정구,10494
2023,02,부산,기장군,60065
2023,02,부산,남구,2203
2023,02,부산,동래구,8418
2023,02,부산,부산진구,260634
2023,02,부산,북구,10842
2023,02,부산,사상구,13221
2023,02,부산,사하구,7387
2023,02,부산,수영구,9646
2023,02,부산,연제구,11913
2023,02,부산,영도구,3698
2023,02,부산,중구,9079
2023,02,부산,해운대구,9579
2023,02,서울,강남구,47021
2023,02,서울,강동구,9234
2023,02,서울,강북구,4886
2023,02,서울,강서구,15686
2023,02,서울,관악구,36330
2023,02,서울,광진구,10534
2023,02,서울,구로구,6324
2023,02,서울,금천구,13900
2023,02,서울,노원구,25880
2023,02,서울,도봉구,16162
2023,02,서울,동대문구,8037
2023,02,서울,동작구,5980
2023,02,서울,마포구,42852
2023,02,서울,서대문구,10178
2023,02,서울,서초구,26960
2023,02,서울,성동구,54360
2023,02,서울,성북구,7589
2023,02,서울,송파구,25789
2023,02,서울,양천구,42927
2023,02,서울,영등포구,51759
2023,02,서울,용산구,8096
2023,02,서울,은평구,21434
2023,02,서울,종로구,16445
2023,02,서울,중구,7640
2023,02,서울,중랑구,14541
2023,02,세종,세종시,44810
2023,02,울산,남구,58013
2023,02,울산,동구,8665
2023,02,울산,북구,26771
2023,02,울산,울주군,28421
2023,02,울산,중구,18166
2023,02,인천,강화군,7044
2023,02,인천,계양구,14638
2023,02,인천,남동구,27833
2023,02,인천,동구,2241
2023,02,인천,미추홀구,106281
2023,02,인천,부평구,23669
2023,02,인천,서구,46352
2023,02,인천,연수구,32328
2023,02,인천,옹진군,1059
2023,02,인천,중구,17838
2023,02,전남,강진군,8271
2023,02,전남,고흥군,18507
2023,02,전남,곡성군,13759
2023,02,전남,광양시,39891
2023,02,전남,구례군,3046
2023,02,전남,나주시,28097
2023,02,전남,담양군,5697
2023,02,전남,목포시,17108
2023,02,전남,무안군,26460
2023,02,전남,보성군,19375
2023,02,전남,순천시,86988
2023,02,전남,신안군,3756
2023,02,전남,여수시,53390
2023,02,전남,영광군,12159
2023,02,전남,영암군,13846
2023,02,전남,완도군,8331
2023,02,전남,장성군,15870
2023,02,전남,장흥군,3577
2023,02,전남,진도군,3033
2023,02,전남,함평군,15476
2023,02,전남,해남군,7647
2023,02,전남,화순군,21086
2023,02,전북,고창군,35462
2023,02,전북,군산시,22991
2023,02,전북,김제시,27293
2023,02,전북,남원시,38711
2023,02,전북,무주군,17353
2023,02,전북,부안군,16587
2023,02,전북,순창군,17968
2023,02,전북,완주군,73517
2023,02,전북,익산시,22530
2023,02,전북,임실군,20391
2023,02,전북,장수군,10812
2023,02,전북,전주시,156270
2023,02,전북,정읍시,27860
2023,02,전북,진안군,9405
2023,02,제주,서귀포시,338686
2023,02,제주,제주시,501766
2023,02,충남,계룡시,17114
2023,02,충남,공주시,75430
2023,02,충남,금산군,15468
2023,02,충남,논산시,52167
2023,02,충남,당진시,36788
2023,02,충남,보령시,30507
2023,02,충남,부여군,23076
2023,02,충남,서산시,15371
2023,02,충남,서천군,24341
2023,02,충남,아산시,73568
2023,02,충남,예산군,46642
2023,02,충남,천안시,176474
2023,02,충남,청양군,4075
2023,02,충남,태안군,16729
2023,02,충남,홍성군,36274
2023,02,충북,괴산군,28141
2023,02,충북,단양군,30015
2023,02,충북,보은군,22371
2023,02,충북,영동군,25993
2023,02,충북,옥천군,45792
2023,02,충북,음성군,27844
2023,02,충북,제천시,15384
2023,02,충북,증평군,3808
2023,02,충북,진천군,19884
2023,02,충북,청주시,193008
2023,02,충북,충주시,74291
2023,03,강원,강릉시,29477
2023,03,강원,고성군,6889
2023,03,강원,동해시,25061
2023,03,강원,삼척시,15567
2023,03,강원,속초시,29567
2023,03,강원,양구군,12939
2023,03,강원,양양군,17623
2023,03,강원,영월군,5013
2023,03,강원,원주시,85247
2023,03,강원,인제군,32595
2023,03,강원,정선군,11591
2023,03,강원,철원군,14489
2023,03,강원,춘천시,55751
2023,03,강원,태백시,7263
2023,03,강원,평창군,36413
2023,03,강원,홍천군,38744
2023,03,강원,화천군,5705
2023,03,강원,횡성군,25038
2023,03,경기,가평군,41194
2023,03,경기,고양시,47129
2023,03,경기,과천시,10109
2023,03,경기,광명시,56461
2023,03,경기,광주시,24679
2023,03,경기,구리시,15287
2023,03,경기,군포시,8553
2023,03,경기,김포시,29083
2023,03,경기,남양주시,55798
2023,03,경기,동두천시,1909
2023,03,경기,부천시,61416
2023,03,경기,성남시,65738
2023,03,경기,수원시,38009
2023,03,경기,시흥시,39120
2023,03,경기,안산시,105631
2023,03,경기,안성시,47485
2023,03,경기,안양시,16246
2023,03,경기,양주시,42347
2023,03,경기,양평군,19313
2023,03,경기,여주시,45589
2023,03,경기,연천군,1231
2023,03,경기,오산시,17073
2023,03,경기,용인시,15951
2023,03,경기,의왕시,8484
2023,03,경기,의정부시,5580
2023,03,경기,이천시,28811
2023,03,경기,파주시,15518
2023,03,경기,평택시,44029
2023,03,경기,포천시,21173
2023,03,경기,하남시,103210
2023,03,경기,화성시,28077
2023,03,경남,거제시,29020
2023,03,경남,거창군,28244
2023,03,경남,고성군,12975
2023,03,경남,김해시,92917
2023,03,경남,남해군,12489
2023,03,경남,밀양시,15550
2023,03,경남,사천시,33833
2023,03,경남,산청군,15381
2023,03,경남,양산시,83016
2023,03,경남,의령군,3877
2023,03,경남,진주시,50893
2023,03,경남,창녕군,17402
2023,03,경남,창원시,85701
2023,03,경남,통영시,12981
2023,03,경남,하동군,7301
2023,03,경남,함안군,34581
2023,03,경남,함양군,19799
2023,03,경남,합천군,4489
2023,03,경북,경산시,59560
2023,03,경북,경주시,116600
2023,03,경북,고령군,20025
2023,03,경북,구미시,109167
2023,03,경북,군위군,54894
2023,03,경북,김천시,46552
2023,03,경북,문경시,53052
2023,03,경북,봉화군,13725
2023,03,경북,상주시,24576
2023,03,경북,성주군,42214
2023,03,경북,안동시,41596
2023,03,경북,영덕군,18582
2023,03,경북,영양군,6424
2023,03,경북,영주시,17544
2023,03,경북,영천시,50328
2023,03,경북,예천군,15332
2023,03,경북,울릉군,0
2023,03,경북,울진군,20798
2023,03,경북,의성군,35139
2023,03,경북,청도군,29729
2023,03,경북,청송군,21879
2023,03,경북,칠곡군,85995
2023,03,경북,포항시,80867
2023,03,광주,광산구,48662
2023,03,광주,남구,161256
2023,03,광주,동구,12818
2023,03,광주,북구,27884
2023,03,광주,서구,31077
2023,03,대구,남구,15540
2023,03,대구,달서구,68322
2023,03,대구,달성군,85375
2023,03,대구,동구,19812
2023,03,대구,북구,97219
2023,03,대구,서구,2464
2023,03,대구,수성구,368944
2023,03,대구,중구,4256
2023,03,대전,대덕구,41708
2023,03,대전,동구,19152
2023,03,대전,서구,96158
2023,03,대전,유성구,66103
2023,03,대전,중구,31657
2023,03,부산,강서구,10335
2023,03,부산,금정구,10792
2023,03,부산,기장군,61757
2023,03,부산,남구,2231
2023,03,부산,동래구,8660
2023,03,부산,부산진구,268443
2023,03,부산,북구,10974
2023,03,부산,사상구,13480
2023,03,부산,사하구,7293
2023,03,부산,수영구,9652
2023,03,부산,연제구,11609
2023,03,부산,영도구,3858
2023,03,부산,중구,9187
2023,03,부산,해운대구,9702
2023,03,서울,강남구,46455
2023,03,서울,강동구,8979
2023,03,서울,강북구,4930
2023,03,서울,강서구,16178
2023,03,서울,관악구,37510
2023,03,서울,광진구,10733
2023,03,서울,구로구,6479
2023,03,서울,금천구,14452
2023,03,서울,노원구,25900
2023,03,서울,도봉구,16744
2023,03,서울,동대문구,8080
2023,03,서울,동작구,6287
2023,03,서울,마포구,43937
2023,03,서울,서대문구,10296
2023,03,서울,서초구,27218
2023,03,서울,성동구,54815
2023,03,서울,성북구,8056
2023,03,서울,송파구,26374
2023,03,서울,양천구,43516
2023,03,서울,영등포구,50436
2023,03,서울,용산구,8480
2023,03,서울,은평구,22112
2023,03,서울,종로구,16840
2023,03,서울,중구,7512
2023,03,서울,중랑구,14620
2023,03,세종,세종시,43256
2023,03,울산,남구,61450
2023,03,울산,동구,8761
2023,03,울산,북구,26977
2023,03,울산,울주군,29020
2023,03,울산,중구,18442
2023,03,인천,강화군,7389
2023,03,인천,계양구,14987
2023,03,인천,남동구,28362
2023,03,인천,동구,2339
2023,03,인천,미추홀구,109515
2023,03,인천,부평구,23726
2023,03,인천,서구,45574
2023,03,인천,연수구,31087
2023,03,인천,옹진군,1109
2023,03,인천,중구,17394
2023,03,전남,강진군,8769
2023,03,전남,고흥군,18582
2023,03,전남,곡성군,14212
2023,03,전남,광양시,40434
2023,03,전남,구례군,2978
2023,03,전남,나주시,29322
2023,03,전남,담양군,5948
2023,03,전남,목포시,16780
2023,03,전남,무안군,26129
2023,03,전남,보성군,19418
2023,03,전남,순천시,88062
2023,03,전남,신안군,3864
2023,03,전남,여수시,54573
2023,03,전남,영광군,12180
2023,03,전남,영암군,14176
2023,03,전남,완도군,8451
2023,03,전남,장성군,16210
2023,03,전남,장흥군,3588
2023,03,전남,진도군,2938
2023,03,전남,함평군,16107
2023,03,전남,해남군,7925
2023,03,전남,화순군,21433
2023,03,전북,고창군,36221
2023,03,전북,군산시,23174
2023,03,전북,김제시,27756
2023,03,전북,남원시,39210
2023,03,전북,무주군,17860
2023,03,전북,부안군,16328
2023,03,전북,순창군,17293
2023,03,전북,완주군,74218
2023,03,전북,익산시,22492
2023,03,전북,임실군,21365
2023,03,전북,장수군,11096
2023,03,전북,전주시,158375
2023,03,전북,정읍시,27991
2023,03,전북,진안군,9700
2023,03,제주,서귀포시,350050
2023,03,제주,제주시,484431
2023,03,충남,계룡시,17437
2023,03,충남,공주시,74719
2023,03,충남,금산군,15094
2023,03,충남,논산시,52134
2023,03,충남,당진시,38871
2023,03,충남,보령시,30813
2023,03,충남,부여군,23161
2023,03,충남,서산시,14612
2023,03,충남,서천군,24105
2023,03,충남,아산시,74385
2023,03,충남,예산군,47778
2023,03,충남,천안시,172125
2023,03,충남,청양군,4056
2023,03,충남,태안군,17384
2023,03,충남,홍성군,35812
2023,03,충북,괴산군,29431
2023,03,충북,단양군,31129
2023,03,충북,보은군,22853
2023,03,충북,영동군,26203
2023,03,충북,옥천군,47336
2023,03,충북,음성군,26865
2023,03,충북,제천시,14937
2023,03,충북,증평군,4100
2023,03,충북,진천군,19954
2023,03,충북,청주시,198760
2023,03,충북,충주시,76383
2023,04,강원,강릉시,28978
2023,04,강원,고성군,7143
2023,04,강원,동해시,26361
2023,04,강원,삼척시,14929
2023,04,강원,속초시,29853
2023,04,강원,양구군,12975
2023,04,강원,양양군,18068
2023,04,강원,영월군,4999
2023,04,강원,원주시,86471
2023,04,강원,인제군,33270
2023,04,강원,정선군,11721
2023,04,강원,철원군,14426
2023,04,강원,춘천시,57558
2023,04,강원,태백시,7222
2023,04,강원,평창군,36120
2023,04,강원,홍천군,38919
2023,04,강원,화천군,5714
2023,04,강원,횡성군,26403
2023,04,경기,가평군,42883
2023,04,경기,고양시,47128
2023,04,경기,과천시,10346
2023,04,경기,광명시,58040
2023,04,경기,광주시,24947
2023,04,경기,구리시,15774
2023,04,경기,군포시,8853
2023,04,경기,김포시,28951
2023,04,경기,남양주시,57471
2023,04,경기,동두천시,2177
2023,04,경기,부천시,62163
2023,04,경기,성남시,66717
2023,04,경기,수원시,39510
2023,04,경기,시흥시,38947
2023,04,경기,안산시,105170
2023,04,경기,안성시,48628
2023,04,경기,안양시,16435
2023,04,경기,양주시,42484
2023,04,경기,양평군,19660
2023,04,경기,여주시,48157
2023,04,경기,연천군,1396
2023,04,경기,오산시,17301
2023,04,경기,용인시,15371
2023,04,경기,의왕시,8723
2023,04,경기,의정부시,5797
2023,04,경기,이천시,29430
2023,04,경기,파주시,15615
2023,04,경기,평택시,45659
2023,04,경기,포천시,21404
2023,04,경기,하남시,105310
2023,04,경기,화성시,28790
2023,04,경남,거제시,28982
2023,04,경남,거창군,28043
2023,04,경남,고성군,13210
2023,04,경남,김해시,92251
2023,04,경남,남해군,13146
2023,04,경남,밀양시,16028
2023,04,경남,사천시,34332
2023,04,경남,산청군,15836
2023,04,경남,양산시,85712
2023,04,경남,의령군,3896
2023,04,경남,진주시,50287
2023,04,경남,창녕군,17678
2023,04,경남,창원시,88885
2023,04,경남,통영시,14346
2023,04,경남,하동군,7300
2023,04,경남,함안군,34472
2023,04,경남,함양군,20342
2023,04,경남,합천군,4513
2023,04,경북,경산시,59738
2023,04,경북,경주시,117801
2023,04,경북,고령군,20136
2023,04,경북,구미시,112612
2023,04,경북,군위군,55918
2023,04,경북,김천시,46008
2023,04,경북,문경시,54719
2023,04,경북,봉화군,13856
2023,04,경북,상주시,24825
2023,04,경북,성주군,43447
2023,04,경북,안동시,39842
2023,04,경북,영덕군,18366
2023,04,경북,영양군,6537
2023,04,경북,영주시,17747
2023,04,경북,영천시,51089
2023,04,경북,예천군,15805
2023,04,경북,울릉군,0
2023,04,경북,울진군,20217
2023,04,경북,의성군,36549
2023,04,경북,청도군,30602
2023,04,경북,청송군,22337
2023,04,경북,칠곡군,86942
2023,04,경북,포항시,81639
2023,04,광주,광산구,48834
2023,04,광주,남구,165630
2023,04,광주,동구,13382
2023,04,광주,북구,29026
2023,04,광주,서구,32824
2023,04,대구,남구,15806
2023,04,대구,달서구,69304
2023,04,대구,달성군,87766
2023,04,대구,동구,20821
2023,04,대구,북구,98128
2023,04,대구,서구,2399
2023,04,대구,수성구,380213
2023,04,대구,중구,4243
2023,04,대전,대덕구,42012
2023,04,대전,동구,19000
2023,04,대전,서구,96766
2023,04,대전,유성구,67313
2023,04,대전,중구,33162
2023,04,부산,강서구,10893
2023,04,부산,금정구,10914
2023,04,부산,기장군,61332
2023,04,부산,남구,2364
2023,04,부산,동래구,8670
2023,04,부산,부산진구,276251
2023,04,부산,북구,11129
2023,04,부산,사상구,13654
2023,04,부산,사하구,7287
2023,04,부산,수영구,9899
2023,04,부산,연제구,11675
2023,04,부산,영도구,4020
2023,04,부산,중구,9524
2023,04,부산,해운대구,9580
2023,04,서울,강남구,45907
2023,04,서울,강동구,9335
2023,04,서울,강북구,4980
2023,04,서울,강서구,17013
2023,04,서울,관악구,36808
2023,04,서울,광진구,10406
2023,04,서울,구로구,6467
2023,04,서울,금천구,14606
2023,04,서울,노원구,26305
2023,04,서울,도봉구,17028
2023,04,서울,동대문구,8260
2023,04,서울,동작구,6228
2023,04,서울,마포구,44697
2023,04,서울,서대문구,10532
2023,04,서울,서초구,27393
2023,04,서울,성동구,54119
2023,04,서울,성북구,8044
2023,04,서울,송파구,25951
2023,04,서울,양천구,45759
2023,04,서울,영등포구,50082
2023,04,서울,용산구,8239
2023,04,서울,은평구,22708
2023,04,서울,종로구,17060
2023,04,서울,중구,7670
2023,04,서울,중랑구,15006
2023,04,세종,세종시,42265
2023,04,울산,남구,63997
2023,04,울산,동구,8223
2023,04,울산,북구,27945
2023,04,울산,울주군,29184
2023,04,울산,중구,18503
2023,04,인천,강화군,7303
2023,04,인천,계양구,15496
2023,04,인천,남동구,28423
2023,04,인천,동구,2540
2023,04,인천,미추홀구,112728
2023,04,인천,부평구,24082
2023,04,인천,서구,45119
2023,04,인천,연수구,31326
2023,04,인천,옹진군,1144
2023,04,인천,중구,17315
2023,04,전남,강진군,8869
2023,04,전남,고흥군,18766
2023,04,전남,곡성군,14359
2023,04,전남,광양시,40700
2023,04,전남,구례군,2970
2023,04,전남,나주시,30468
2023,04,전남,담양군,5791
2023,04,전남,목포시,17702
2023,04,전남,무안군,26722
2023,04,전남,보성군,19326
2023,04,전남,순천시,89150
2023,04,전남,신안군,4267
2023,04,전남,여수시,53428
2023,04,전남,영광군,12809
2023,04,전남,영암군,14482
2023,04,전남,완도군,8740
2023,04,전남,장성군,15748
2023,04,전남,장흥군,3662
2023,04,전남,진도군,2986
2023,04,전남,함평군,16850
2023,04,전남,해남군,7938
2023,04,전남,화순군,21762
2023,04,전북,고창군,36637
2023,04,전북,군산시,23628
2023,04,전북,김제시,29334
2023,04,전북,남원시,41339
2023,04,전북,무주군,18040
2023,04,전북,부안군,16382
2023,04,전북,순창군,18478
2023,04,전북,완주군,76138
2023,04,전북,익산시,22268
2023,04,전북,임실군,21237
2023,04,전북,장수군,11333
2023,04,전북,전주시,166620
2023,04,전북,정읍시,28458
2023,04,전북,진안군,9760
2023,04,제주,서귀포시,345455
2023,04,제주,제주시,497895
2023,04,충남,계룡시,17825
2023,04,충남,공주시,77597
2023,04,충남,금산군,15352
2023,04,충남,논산시,53038
2023,04,충남,당진시,39958
2023,04,충남,보령시,31233
2023,04,충남,부여군,23960
2023,04,충남,서산시,13728
2023,04,충남,서천군,24876
2023,04,충남,아산시,75778
2023,04,충남,예산군,49244
2023,04,충남,천안시,176089
2023,04,충남,청양군,4043
2023,04,충남,태안군,17434
2023,04,충남,홍성군,36995
2023,04,충북,괴산군,31403
2023,04,충북,단양군,30273
2023,04,충북,보은군,22646
2023,04,충북,영동군,26487
2023,04,충북,옥천군,49043
2023,04,충북,음성군,26331
2023,04,충북,제천시,15944
2023,04,충북,증평군,3968
2023,04,충북,진천군,20256
2023,04,충북,청주시,199441
2023,04,충북,충주시,76578
2023,05,강원,강릉시,29130
2023,05,강원,고성군,7669
2023,05,강원,동해시,27336
2023,05,강원,삼척시,16561
2023,05,강원,속초시,31320
2023,05,강원,양구군,13068
2023,05,강원,양양군,18335
2023,05,강원,영월군,5036
2023,05,강원,원주시,93140
2023,05,강원,인제군,34976
2023,05,강원,정선군,12101
2023,05,강원,철원군,14995
2023,05,강원,춘천시,59696
2023,05,강원,태백시,7776
2023,05,강원,평창군,36671
2023,05,강원,홍천군,39972
2023,05,강원,화천군,6281
2023,05,강원,횡성군,26192
2023,05,경기,가평군,42088
2023,05,경기,고양시,48479
2023,05,경기,과천시,10623
2023,05,경기,광명시,59501
2023,05,경기,광주시,26792
2023,05,경기,구리시,15541
2023,05,경기,군포시,9175
2023,05,경기,김포시,29626
2023,05,경기,남양주시,58016
2023,05,경기,동두천시,2437
2023,05,경기,부천시,62521
2023,05,경기,성남시,68542
2023,05,경기,수원시,41612
2023,05,경기,시흥시,39436
2023,05,경기,안산시,107470
2023,05,경기,안성시,49625
2023,05,경기,안양시,16479
2023,05,경기,양주시,43610
2023,05,경기,양평군,19657
2023,05,경기,여주시,51672
2023,05,경기,연천군,1269
2023,05,경기,오산시,17357
2023,05,경기,용인시,16132
2023,05,경기,의왕시,8103
2023,05,경기,의정부시,5595
2023,05,경기,이천시,28895
2023,05,경기,파주시,15777
2023,05,경기,평택시,46765
2023,05,경기,포천시,21972
2023,05,경기,하남시,108088
2023,05,경기,화성시,24537
2023,05,경남,거제시,30166
2023,05,경남,거창군,28137
2023,05,경남,고성군,13325
2023,05,경남,김해시,94594
2023,05,경남,남해군,12836
2023,05,경남,밀양시,16812
2023,05,경남,사천시,35514
2023,05,경남,산청군,15695
2023,05,경남,양산시,87550
2023,05,경남,의령군,4104
2023,05,경남,진주시,50278
2023,05,경남,창녕군,17894
2023,05,경남,창원시,91463
2023,05,경남,통영시,14868
2023,05,경남,하동군,7772
2023,05,경남,함안군,35899
2023,05,경남,함양군,19692
2023,05,경남,합천군,4639
2023,05,경북,경산시,60600
2023,05,경북,경주시,120845
2023,05,경북,고령군,20416
2023,05,경북,구미시,115579
2023,05,경북,군위군,57826
2023,05,경북,김천시,47934
2023,05,경북,문경시,54942
2023,05,경북,봉화군,13917
2023,05,경북,상주시,25172
2023,05,경북,성주군,44519
2023,05,경북,안동시,39368
2023,05,경북,영덕군,17916
2023,05,경북,영양군,6460
2023,05,경북,영주시,17206
2023,05,경북,영천시,53384
2023,05,경북,예천군,16557
2023,05,경북,울릉군,0
2023,05,경북,울진군,18920
2023,05,경북,의성군,37170
2023,05,경북,청도군,30970
2023,05,경북,청송군,22312
2023,05,경북,칠곡군,88606
2023,05,경북,포항시,81330
2023,05,광주,광산구,49576
2023,05,광주,남구,170021
2023,05,광주,동구,13343
2023,05,광주,북구,29812
2023,05,광주,서구,33728
2023,05,대구,남구,15768
2023,05,대구,달서구,72421
2023,05,대구,달성군,90233
2023,05,대구,동구,20818
2023,05,대구,북구,100470
2023,05,대구,서구,2027
2023,05,대구,수성구,391447
2023,05,대구,중구,4133
2023,05,대전,대덕구,42769
2023,05,대전,동구,19604
2023,05,대전,서구,100499
2023,05,대전,유성구,67550
2023,05,대전,중구,32920
2023,05,부산,강서구,10701
2023,05,부산,금정구,11042
2023,05,부산,기장군,63376
2023,05,부산,남구,2346
2023,05,부산,동래구,8996
2023,05,부산,부산진구,283938
2023,05,부산,북구,11438
2023,05,부산,사상구,14001
2023,05,부산,사하구,7456
2023,05,부산,수영구,10096
2023,05,부산,연제구,12100
2023,05,부산,영도구,3955
2023,05,부산,중구,9478
2023,05,부산,해운대구,9628
2023,05,서울,강남구,45741
2023,05,서울,강동구,9184
2023,05,서울,강북구,5054
2023,05,서울,강서구,16990
2023,05,서울,관악구,35985
2023,05,서울,광진구,10645
2023,05,서울,구로구,6549
2023,05,서울,금천구,14735
2023,05,서울,노원구,27582
2023,05,서울,도봉구,17447
2023,05,서울,동대문구,8154
2023,05,서울,동작구,6475
2023,05,서울,마포구,44488
2023,05,서울,서대문구,10507
2023,05,서울,서초구,27512
2023,05,서울,성동구,57525
2023,05,서울,성북구,8152
2023,05,서울,송파구,26957
2023,05,서울,양천구,47868
2023,05,서울,영등포구,51386
2023,05,서울,용산구,8193
2023,05,서울,은평구,23200
2023,05,서울,종로구,17298
2023,05,서울,중구,7782
2023,05,서울,중랑구,15113
2023,05,세종,세종시,46176
2023,05,울산,남구,64002
2023,05,울산,동구,8141
2023,05,울산,북구,28529
2023,05,울산,울주군,30619
2023,05,울산,중구,19153
2023,05,인천,강화군,7563
2023,05,인천,계양구,15464
2023,05,인천,남동구,28114
2023,05,인천,동구,2476
2023,05,인천,미추홀구,115946
2023,05,인천,부평구,24810
2023,05,인천,서구,47648
2023,05,인천,연수구,32018
2023,05,인천,옹진군,1094
2023,05,인천,중구,17914
2023,05,전남,강진군,8858
2023,05,전남,고흥군,20031
2023,05,전남,곡성군,13984
2023,05,전남,광양시,42093
2023,05,전남,구례군,2763
2023,05,전남,나주시,31409
2023,05,전남,담양군,6052
2023,05,전남,목포시,17576
2023,05,전남,무안군,26821
2023,05,전남,보성군,19923
2023,05,전남,순천시,91571
2023,05,전남,신안군,4587
2023,05,전남,여수시,55808
2023,05,전남,영광군,13802
2023,05,전남,영암군,14717
2023,05,전남,완도군,8581
2023,05,전남,장성군,15621
2023,05,전남,장흥군,3722
2023,05,전남,진도군,3284
2023,05,전남,함평군,17728
2023,05,전남,해남군,8100
2023,05,전남,화순군,22163
2023,05,전북,고창군,36488
2023,05,전북,군산시,23741
2023,05,전북,김제시,30641
2023,05,전북,남원시,40909
2023,05,전북,무주군,17942
2023,05,전북,부안군,16370
2023,05,전북,순창군,18748
2023,05,전북,완주군,75721
2023,05,전북,익산시,22958
2023,05,전북,임실군,21729
2023,05,전북,장수군,11376
2023,05,전북,전주시,170354
2023,05,전북,정읍시,29047
2023,05,전북,진안군,10055
2023,05,제주,서귀포시,358951
2023,05,제주,제주시,523488
2023,05,충남,계룡시,17711
2023,05,충남,공주시,79026
2023,05,충남,금산군,15278
2023,05,충남,논산시,53722
2023,05,충남,당진시,40662
2023,05,충남,보령시,31710
2023,05,충남,부여군,23333
2023,05,충남,서산시,14154
2023,05,충남,서천군,25000
2023,05,충남,아산시,77339
2023,05,충남,예산군,49531
2023,05,충남,천안시,177472
2023,05,충남,청양군,4230
2023,05,충남,태안군,17530
2023,05,충남,홍성군,37617
2023,05,충북,괴산군,30528
2023,05,충북,단양군,29569
2023,05,충북,보은군,22154
2023,05,충북,영동군,26956
2023,05,충북,옥천군,48870
2023,05,충북,음성군,29039
2023,05,충북,제천시,15641
2023,05,충북,증평군,3973
2023,05,충북,진천군,20872
2023,05,충북,청주시,200981
2023,05,충북,충주시,79849
2023,06,강원,강릉시,30152
2023,06,강원,고성군,7825
2023,06,강원,동해시,27744
2023,06,강원,삼척시,16507
2023,06,강원,속초시,32559
2023,06,강원,양구군,13910
2023,06,강원,양양군,18686
2023,06,강원,영월군,5093
2023,06,강원,원주시,97678
2023,06,강원,인제군,33734
2023,06,강원,정선군,12638
2023,06,강원,철원군,15441
2023,06,강원,춘천시,62079
2023,06,강원,태백시,7881
2023,06,강원,평창군,35850
2023,06,강원,홍천군,41488
2023,06,강원,화천군,5994
2023,06,강원,횡성군,28401
2023,06,경기,가평군,43073
2023,06,경기,고양시,47620
2023,06,경기,과천시,10971
2023,06,경기,광명시,60365
2023,06,경기,광주시,27408
2023,06,경기,구리시,15418
2023,06,경기,군포시,9204
2023,06,경기,김포시,28080
2023,06,경기,남양주시,58330
2023,06,경기,동두천시,2191
2023,06,경기,부천시,63838
2023,06,경기,성남시,70503
2023,06,경기,수원시,42044
2023,06,경기,시흥시,41646
2023,06,경기,안산시,107113
2023,06,경기,안성시,49788
2023,06,경기,안양시,17367
2023,06,경기,양주시,43670
2023,06,경기,양평군,20274
2023,06,경기,여주시,52077
2023,06,경기,연천군,1331
2023,06,경기,오산시,18162
2023,06,경기,용인시,15604
2023,06,경기,의왕시,8604
2023,06,경기,의정부시,5548
2023,06,경기,이천시,28655
2023,06,경기,파주시,15818
2023,06,경기,평택시,49010
2023,06,경기,포천시,22211
2023,06,경기,하남시,106882
2023,06,경기,화성시,26682
2023,06,경남,거제시,31982
2023,06,경남,거창군,27902
2023,06,경남,고성군,13743
2023,06,경남,김해시,95817
2023,06,경남,남해군,13282
2023,06,경남,밀양시,16647
2023,06,경남,사천시,35832
2023,06,경남,산청군,16289
2023,06,경남,양산시,90105
2023,06,경남,의령군,4228
2023,06,경남,진주시,50300
2023,06,경남,창녕군,18148
2023,06,경남,창원시,93941
2023,06,경남,통영시,14327
2023,06,경남,하동군,7661
2023,06,경남,함안군,35413
2023,06,경남,함양군,21030
2023,06,경남,합천군,4482
2023,06,경북,경산시,62711
2023,06,경북,경주시,121981
2023,06,경북,고령군,21082
2023,06,경북,구미시,116547
2023,06,경북,군위군,57856
2023,06,경북,김천시,50151
2023,06,경북,문경시,57141
2023,06,경북,봉화군,14320
2023,06,경북,상주시,25019
2023,06,경북,성주군,45318
2023,06,경북,안동시,41485
2023,06,경북,영덕군,18392
2023,06,경북,영양군,6689
2023,06,경북,영주시,16828
2023,06,경북,영천시,52430
2023,06,경북,예천군,17257
2023,06,경북,울릉군,0
2023,06,경북,울진군,19033
2023,06,경북,의성군,38664
2023,06,경북,청도군,31598
2023,06,경북,청송군,22807
2023,06,경북,칠곡군,89004
2023,06,경북,포항시,81164
